Subgroup,SubgroupCount,ProteinCluster
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572336=_VP2
MH572337,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572337,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572337,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572337,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572337,1,MH572337=_weight-1.13E+0_
MH572337,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572337,1,MH572337=_weight-4.31E+2_
MH572337,1,MH572337=_weight-8.64E+2=_VP2_
MH572338,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572338,2,MH572338=_VP2
MH572338,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572338,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572338,2,MH572338=_weight-1.29E-1_
MH572338,2,MH572338=_weight-3.60E+0_
MH572338,2,MH572338=_weight-5.53E+2_
MH572338,2,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572339,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572339,2,MH572339=_VP2
MH572339,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572339,2,MH572339=_weight-1.51E-1_
MH572339,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572339,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572339,2,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572340,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572340,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572340,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572340,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572340,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572340,1,MH572340=_weight-3.61E+3=_VP2_
MH572340,1,MH572340=_weight-6.72E+0_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572341=_weight-3.14E-1_
MH572344,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572344,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572344,1,MH572344=_VP8
MH572344,1,MH572344=_weight-1.47E+2=_VP5_
MH572344,1,MH572344=_weight-2.12E-1_
MH572344,1,MH572344=_weight-2.76E-1_
MH572344,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572344,1,MH572344=_weight-6.66E+2=_VP2_
MH572344,1,MH572344=_weight-9.10E+0_
MH572345,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572345,1,MH572345=_VP2
MH572345,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572345,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572345,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572345,1,MH572345=_weight-6.19E-1_
MH572345,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572346,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572346,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572346,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572346,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572346,1,MH572346=_weight-1.11E+1_
MH572346,1,MH572346=_weight-5.61E+2=_VP3_
MH572346,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572347,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572347,1,MH572347=_VP2
MH572347,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572347,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572347,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572347,1,MH572347=_weight-1.25E-1_
MH572347,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572348,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572348,2,MH572348=_VP2
MH572348,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572348,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572348,2,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572348,2,MH572348=_weight-3.01E-1_
MH572348,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572348,2,MH572349=_weight-4.24E-1_
MH572350,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572350,1,MH572350=_VP2
MH572350,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572350,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572350,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572350,1,MH572350=_weight-2.57E+1_
MH572351,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572351,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572351,1,MH572351=_weight-1.33E-1_
MH572351,1,MH572351=_weight-1.45E+2=_VP2_
MH572351,1,MH572351=_weight-2.68E+0_
MH572351,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572351,1,MH572351=_weight-4.14E+2=_VP3_
MH572360,6,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572360,6,MH572360=_VP2
MH572360,6,MH572360=_VP4
MH572360,6,MH572360=_VP8
MH572360,6,MH572360=_weight-3.11E+2_
MH572360,6,MH572360=_weight-3.61E-1_
MH572360,6,MH572360=_weight-3.65E+1=_VP3_
MH572360,6,MH572361=_VP8
MH572360,6,MH572361=_weight-4.13E+2_
MH572360,6,MH572361=_weight-5.12E+1=_VP3_
MH572360,6,MH572361=_weight-6.82E-2_
MH572362,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572362,1,MH572362=_VP4
MH572362,1,MH572362=_weight-1.34E+0_
MH572362,1,MH572362=_weight-3.02E+0_
MH572362,1,MH572362=_weight-3.97E+2=_VP2_
MH572362,1,MH572362=_weight-4.35E+3=_VP3_
MH572363,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572363,1,MH572363=_VP3
MH572363,1,MH572363=_VP8
MH572363,1,MH572363=_weight-1.24E+2=_VP4_
MH572363,1,MH572363=_weight-1.36E+2_
MH572363,1,MH572363=_weight-4.82E+3=_VP2_
MH572363,1,MH572363=_weight-6.16E+0_
MH572363,1,MH572363=_weight-8.34E-1_
MH572364,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572364,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572364,2,MH572364=_weight-1.89E+4=_VP2_
MH572364,2,MH572364=_weight-2.00E+0_
MH572364,2,MH572364=_weight-2.04E+1_
MH572364,2,MH572364=_weight-2.58E-1_
MH572364,2,MH572364=_weight-5.02E+0_
KP087942,2,MH572365=_VP4
KP087942,2,MH572365=_weight-1.19E+3=_VP2_
KP087942,2,MH572365=_weight-1.90E+0_
KP087942,2,MH572365=_weight-2.04E+0_
KP087942,2,MH572365=_weight-6.59E+1=_VP3_
MH572366,3,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572366,3,MH572366=_VP2
MH572366,3,MH572366=_VP3
MH572366,3,MH572366=_VP8
MH572366,3,MH572366=_weight-1.44E+4=_VP4_
MH572366,3,MH572366=_weight-2.45E+1_
MH572366,3,MH572366=_weight-2.56E+0_
MH572368,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572368,1,0_Pichovirinae_66_Microbialites_001=_VP2
MH572368,1,MH572368=_VP3
MH572368,1,MH572368=_VP8
MH572368,1,MH572368=_weight-2.92E+2_
MH572368,1,0_Aravirinae_KM589500=_VP4
MH572368,1,MH572368=_weight-6.10E-1_
MH572369,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572369,1,0_Aravirinae_KM589500=_VP4
MH572369,1,MH572369=_weight-1.17E+0_
MH572369,1,MH572369=_weight-4.69E+7=_VP2_
MH572369,1,MH572369=_weight-5.22E+1_
MH572369,1,MH572369=_weight-6.99E-2_
MH572369,1,MH572369=_weight-9.24E-2_
MH572369,1,MH572369=_weight-9.56E+2=_VP3_
MH572380,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572380,1,MH572380=_VP2
MH572380,1,0_Aravirinae_KM589500=_VP4
MH572380,1,MH572380=_VP8
MH572380,1,MH572380=_weight-1.00E-1_
MH572380,1,MH572380=_weight-2.60E+2=_VP3_
MH572380,1,MH572380=_weight-3.74E+0_
MH572381,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572381,1,MH572381=_VP4
MH572381,1,MH572381=_weight-3.36E+0_
MH572381,1,MH572381=_weight-4.60E+2_
MH572381,1,MH572381=_weight-7.37E+5=_VP2_
MH572381,1,MH572381=_weight-9.26E+2=_VP3_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572382=_VP2
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572383=_VP2
KC131023,12,MH572384=_weight-4.20E+1_
KC131023,12,MH572386=_VP2
KC131023,12,MH572387=_VP2
MH572388,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572388,1,MH572388=_VP2
MH572388,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572388,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572388,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572388,1,MH572388=_weight-2.39E+2=_VP4_
MH572388,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572389=_VP2
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572390=_weight-1.43E+4=_VP2_
MH572300,6,MH572392=_weight-3.95E+1_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572300=_VP5
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572393=_weight-8.47E-2_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572394=_weight-4.68E-1_
MH572397,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572397,1,MH572397=_VP2
MH572397,1,MH572397=_VP5
MH572397,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572397,1,MH572397=_weight-1.07E-1_
MH572397,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572397,1,MH572397=_weight-2.84E+0_
MH572397,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572398,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572398,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572398,1,MH572398=_weight-1.13E+0_
MH572398,1,MH572398=_weight-1.23E-1_
MH572398,1,MH572398=_weight-1.48E-1_
MH572398,1,MH572398=_weight-1.72E+0_
MH572398,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572398,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572398,1,MH572398=_weight-7.83E+0_
MH572398,1,HQ157199=_VP2
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572400=_weight-2.95E+0_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572401=_weight-1.86E+0_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572402=_weight-1.71E-1_
MH572404,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572404,2,MH572404=_VP2
MH572404,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572404,2,MH572404=_VP5
MH572404,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572404,2,MH572404=_weight-1.43E-1_
MH572404,2,MH572404=_weight-3.43E+0_
MH572404,2,MH572404=_weight-3.84E+2=_VP3_
MH572405,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572405,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572405,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572405,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572405,1,MH572405=_weight-1.61E+0_
MH572405,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572405,1,MH572405=_weight-2.73E+1_
MH572405,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572405,1,MH572405=_weight-6.24E+0_
MH572406,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572406,1,MH572406=_VP2
MH572406,1,MH572406=_VP5
MH572406,1,MH572406=_VP8
MH572406,1,MH572406=_weight-1.40E+3=_VP3_
MH572406,1,MH572406=_weight-3.34E-1_
MH572406,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572408,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572408,1,0_GroupD_MH572353=_VP4
MH572408,1,MH572408=_weight-2.59E+1_
MH572408,1,MH572408=_weight-4.08E+4=_VP2_
MH572408,1,MH572408=_weight-4.67E+1_
MH572408,1,MH572408=_weight-7.01E+2_
MH572360,6,MH572409=_VP8
MH572360,6,MH572409=_weight-7.77E+1_
MH572410,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572410,1,MH572410=_VP4
MH572410,1,MH572410=_weight-1.52E+0_
MH572410,1,MH572410=_weight-5.09E+0_
MH572410,1,MH572410=_weight-5.23E+3=_VP2_
MH572410,1,MH572410=_weight-5.67E+3=_VP3_
MH572410,1,MH572410=_weight-6.16E+1_
MH572366,3,MH572411=_VP2
MH572366,3,MH572411=_VP8
MH572366,3,MH572411=_weight-1.09E+0_
MH572366,3,MH572411=_weight-1.86E+2=_VP3_
MH572412,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572412,1,MH572412=_VP2
MH572412,1,MH572412=_VP8
MH572412,1,MH572412=_weight-1.08E+3=_VP3_
MH572412,1,MH572412=_weight-2.20E+1_
MH572412,1,MH572412=_weight-4.04E+0_
MH572412,1,MH572412=_weight-4.77E+5=_VP4_
MG945854,8,KP087938=_VP2
MG945854,8,MH572413=_VP3
MG945854,8,MH572413=_VP8
MG945854,8,MH572413=_weight-3.52E-1_
0_Pichovirinae_MH572375,4,MH572414=_VP8
0_Pichovirinae_MH572375,4,MH572414=_weight-1.94E+0_
59_Coral_002,5,MH572415=_weight-2.66E-1_
MH572272,3,MH572416=_weight-4.36E+3=_VP2_
MH572272,3,MH572416=_weight-5.51E+0_
MH572272,3,MH572416=_weight-7.62E+1_
MH572417,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572417,1,MH572417=_VP2
MH572417,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572417,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572417,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572417,1,MH572417=_weight-6.42E-2_
MH572417,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572418,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572418,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572418,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572418,1,MH572418=_weight-1.14E+1_
MH572418,1,MH572418=_weight-1.26E+1_
MH572418,1,MH572418=_weight-3.26E+0_
MH572418,1,MH572418=_weight-4.34E+3=_VP2_
MH572418,1,MH572418=_weight-8.32E+2=_VP3_
KP087939,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
KP087939,2,MH572419=_weight-5.20E+0_
MH572420,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572420,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572420,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572420,1,MH572420=_weight-1.15E+3=_VP2_
MH572420,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572420,1,MH572420=_weight-2.60E+1_
MH572420,1,MH572420=_weight-3.28E+0_
MH572420,1,MH572420=_weight-7.90E-2_
MH572421,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572421,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572421,1,MH572421=_weight-1.15E+1_
MH572421,1,MH572421=_weight-1.15E+4=_VP3_
MH572421,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572421,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572422,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572422,1,MH572422=_VP2
MH572422,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572422,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572422,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572422,1,MH572422=_weight-2.32E+3_
MH572422,1,MH572422=_weight-2.86E+0_
MH572422,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572422,1,MH572422=_weight-5.92E+1_
MH572289,2,MH572425=_VP2
MH572289,2,MH572425=_weight-4.56E+0=_VP4_
MH572426,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572426,1,MH572426=_VP2
MH572426,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572426,1,MH572426=_VP8
MH572426,1,MH572426=_weight-1.30E+5_
MH572426,1,MH572426=_weight-1.44E+3=_VP3_
MH572293,2,MH572429=_weight-2.82E-1_
MH572431,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572431,1,MH572431=_VP2
MH572431,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572431,1,MH572431=_weight-2.20E+2=_VP5_
MH572431,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572431,1,MH572431=_weight-5.73E+1_
MH572431,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572432,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572432,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572432,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572432,1,MH572432=_weight-2.96E+3=_VP3_
MH572432,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572433,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572433,1,MH572433=_VP2
MH572433,1,MH572433=_VP5
MH572433,1,MH572433=_weight-3.71E+3=_VP3_
MH572433,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572433,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572433,1,MH572433=_weight-7.79E+0_
MH572299,3,MH572434=_VP3
MH572299,3,MH572434=_VP8
MH572299,3,MH572434=_weight-1.00E+1_
MH572300,6,MH572435=_weight-2.59E+0_
MH572300,6,MH572435=_weight-8.03E+0_
MH572437,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572437,1,MH572437=_VP2
MH572437,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572437,1,MH572437=_weight-2.23E-1=_VP8_
MH572437,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572437,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572437,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572438,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572438,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572438,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572438,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572438,1,MH572438=_weight-1.89E+0_
MH572438,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572438,1,MH572438=_weight-2.94E-1_
MH572438,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572439=_VP5
MH572299,3,MH572440=_VP8
MH572299,3,MH572440=_weight-1.97E+3=_VP3_
MH572441,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572441,1,MH572441=_VP2
MH572441,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572441,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572441,1,MH572441=_weight-3.21E+1=_VP5_
MH572441,1,MH572441=_weight-3.48E+0_
MH572441,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572442,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572442,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572442,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572442,1,MH572442=_weight-2.84E+1=_VP2_
MH572442,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572442,1,MH572442=_weight-6.11E+1_
MH572443,10,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572443,10,MH572283=_VP2
MH572443,10,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572443,10,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572443,10,MH572443=_weight-5.98E+1_
MH572443,10,MH572443=_weight-6.85E-1_
MH572443,10,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572443,10,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572332,2,MH572445=_weight-5.62E+0_
MH572332,2,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-3.67E+0_
MH572446,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572446,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572446,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572446,1,MH572446=_weight-1.71E-1_
MH572446,1,HQ157199=_VP2
MH572446,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572446,1,MH572446=_weight-3.15E+0_
MH572446,1,MH572446=_weight-5.27E+0_
MH572446,1,MH572446=_weight-6.23E+0_
MH572447,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572447,1,MH572447=_VP2
MH572447,1,MH572447=_VP3
MH572447,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572447,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572447,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572447,1,MH572447=_weight-6.05E+0_
MH572448,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572448,1,MH572448=_VP2
MH572448,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572448,1,MH572448=_weight-1.05E+0_
MH572448,1,MH572448=_weight-1.60E+1=_VP3_
MH572448,1,MH572448=_weight-4.44E+0_
MH572448,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572449,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572449,1,MH572449=_VP2
MH572449,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572449,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
MH572449,1,MH572449=_weight-1.22E+0_
MH572449,1,MH572449=_weight-1.83E-1_
MH572449,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572449,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572338,2,MH572450=_weight-2.14E+0_
MH572338,2,MH572450=_weight-4.65E+1_
MH572451,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572451,1,MH572338=_VP2
MH572451,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572451,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572451,1,MH572451=_weight-1.50E-1_
MH572451,1,MH572451=_weight-1.51E+1_
MH572451,1,MH572451=_weight-1.66E+0_
MH572451,1,MH572451=_weight-3.04E+0_
MH572451,1,MH572451=_weight-3.88E+2_
MH572451,1,MH572451=_weight-4.65E+0_
MH572451,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
MH572339,2,MH572452=_weight-3.16E+0_
MH572339,2,MH572452=_weight-7.30E+0_
0_QNFS01000197_Gammaproteobacteria_bacterium,172,MH572453=_VP2
MH572454,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572454,1,MH572454=_VP2
MH572454,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
MH572454,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
MH572454,1,MH572454=_weight-3.32E+0_
MH572454,1,MH572454=_weight-3.77E+3=_VP3_
MH572454,1,MH572454=_weight-9.79E-1_
MH572455,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
MH572455,1,0_QNFS01000197_Gammaproteobacteria_bacterium=_weight-9.48E+2_
MH572455,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
